"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3,030,281","","184,141","188,497","200,113","181,129","182,581","225,061","218,691","206,217","196,878","199,256","194,479","196,759","178,459","163,738","131,291","87,253","50,385","45,353","","388,610","114,762","687,513","248,948","1,210,557","2,419,552","2,342,768","2,238,431","656,479","582,558","478,020","182,991","","38.2","100.7","62.5","25.6","36.9","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.1%","6.2%","6.6%","6.0%","6.0%","7.4%","7.2%","6.8%","6.5%","6.6%","6.4%","6.5%","5.9%","5.4%","4.3%","2.9%","1.7%","1.5%","","12.8%","3.8%","22.7%","8.2%","39.9%","79.8%","77.3%","73.9%","21.7%","19.2%","15.8%","6.0%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.9%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,520,196","","93,906","96,280","102,373","93,440","93,323","114,492","111,963","106,157","97,806","100,826","98,688","97,101","88,139","78,621","63,097","41,653","24,132","18,199","","198,653","58,712","351,271","128,051","617,181","1,209,120","1,168,925","1,114,402","313,841","276,891","225,702","83,984","","37.5","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.2%","6.3%","6.7%","6.1%","6.1%","7.5%","7.4%","7.0%","6.4%","6.6%","6.5%","6.4%","5.8%","5.2%","4.2%","2.7%","1.6%","1.2%","","13.1%","3.9%","23.1%","8.4%","40.6%","79.5%","76.9%","73.3%","20.6%","18.2%","14.8%","5.5%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,510,085","","90,235","92,217","97,740","87,689","89,258","110,569","106,728","100,060","99,072","98,430","95,791","99,658","90,320","85,117","68,194","45,600","26,253","27,154","","189,957","56,050","336,242","120,897","593,376","1,210,432","1,173,843","1,124,029","342,638","305,667","252,318","99,007","","38.9","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.0%","6.1%","6.5%","5.8%","5.9%","7.3%","7.1%","6.6%","6.6%","6.5%","6.3%","6.6%","6.0%","5.6%","4.5%","3.0%","1.7%","1.8%","","12.6%","3.7%","22.3%","8.0%","39.3%","80.2%","77.7%","74.4%","22.7%","20.2%","16.7%","6.6%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"New Hampshire","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,355,244","","63,677","69,106","76,652","85,727","88,920","85,407","83,760","77,839","77,666","88,925","100,883","111,648","99,892","83,877","63,716","40,968","26,669","29,912","","145,758","48,296","257,731","126,351","499,319","1,130,008","1,097,513","1,041,132","345,034","302,193","245,142","97,549","","43.0","98.3","59.0","28.8","30.2","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","4.7%","5.1%","5.7%","6.3%","6.6%","6.3%","6.2%","5.7%","5.7%","6.6%","7.4%","8.2%","7.4%","6.2%","4.7%","3.0%","2.0%","2.2%","","10.8%","3.6%","19.0%","9.3%","36.8%","83.4%","81.0%","76.8%","25.5%","22.3%","18.1%","7.2%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.2%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","671,802","","32,317","36,222","38,683","43,550","45,658","44,911","42,684","38,942","38,708","44,121","49,868","55,395","48,604","40,867","30,387","18,677","11,573","10,635","","74,905","24,805","132,027","64,403","254,453","556,655","539,775","511,360","160,743","140,261","112,139","40,885","","41.7","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","4.8%","5.4%","5.8%","6.5%","6.8%","6.7%","6.4%","5.8%","5.8%","6.6%","7.4%","8.2%","7.2%","6.1%","4.5%","2.8%","1.7%","1.6%","","11.1%","3.7%","19.7%","9.6%","37.9%","82.9%","80.3%","76.1%","23.9%","20.9%","16.7%","6.1%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","683,442","","31,360","32,884","37,969","42,177","43,262","40,496","41,076","38,897","38,958","44,804","51,015","56,253","51,288","43,010","33,329","22,291","15,096","19,277","","70,853","23,491","125,704","61,948","244,866","573,353","557,738","529,772","184,291","161,932","133,003","56,664","","44.3","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","4.6%","4.8%","5.6%","6.2%","6.3%","5.9%","6.0%","5.7%","5.7%","6.6%","7.5%","8.2%","7.5%","6.3%","4.9%","3.3%","2.2%","2.8%","","10.4%","3.4%","18.4%","9.1%","35.8%","83.9%","81.6%","77.5%","27.0%","23.7%","19.5%","8.3%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"New Jersey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","8,885,418","","518,349","531,590","560,366","556,125","549,487","573,585","571,704","580,195","555,976","599,016","634,130","640,553","571,404","457,935","357,768","251,342","171,647","204,246","","1,091,956","343,148","1,953,453","762,464","3,387,072","7,161,184","6,931,965","6,611,086","2,014,342","1,764,779","1,442,938","627,235","","40.0","95.5","61.9","26.3","35.6","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.8%","6.0%","6.3%","6.3%","6.2%","6.5%","6.4%","6.5%","6.3%","6.7%","7.1%","7.2%","6.4%","5.2%","4.0%","2.8%","1.9%","2.3%","","12.3%","3.9%","22.0%","8.6%","38.1%","80.6%","78.0%","74.4%","22.7%","19.9%","16.2%","7.1%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.8%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","4,341,123","","265,107","271,720","285,156","285,742","279,590","293,236","288,783","286,379","277,182","293,213","308,197","310,100","274,582","212,360","162,636","108,353","70,336","68,451","","556,876","175,379","997,362","389,953","1,710,912","3,461,253","3,343,761","3,177,501","896,718","776,739","622,136","247,140","","38.5","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.1%","6.3%","6.6%","6.6%","6.4%","6.8%","6.7%","6.6%","6.4%","6.8%","7.1%","7.1%","6.3%","4.9%","3.7%","2.5%","1.6%","1.6%","","12.8%","4.0%","23.0%","9.0%","39.4%","79.7%","77.0%","73.2%","20.7%","17.9%","14.3%","5.7%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","4,544,295","","253,242","259,870","275,210","270,383","269,897","280,349","282,921","293,816","278,794","305,803","325,933","330,453","296,822","245,575","195,132","142,989","101,311","135,795","","535,080","167,769","956,091","372,511","1,676,160","3,699,931","3,588,204","3,433,585","1,117,624","988,040","820,802","380,095","","41.5","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.6%","5.7%","6.1%","5.9%","5.9%","6.2%","6.2%","6.5%","6.1%","6.7%","7.2%","7.3%","6.5%","5.4%","4.3%","3.1%","2.2%","3.0%","","11.8%","3.7%","21.0%","8.2%","36.9%","81.4%","79.0%","75.6%","24.6%","21.7%","18.1%","8.4%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"New Mexico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","2,097,021","","122,993","132,557","144,248","139,238","142,687","144,190","138,706","133,699","120,474","117,993","122,529","137,027","135,780","122,972","94,647","62,670","42,831","41,780","","276,805","83,656","483,454","198,269","818,994","1,672,029","1,613,567","1,529,705","500,680","444,361","364,900","147,281","","38.1","98.0","67.9","29.2","38.7","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.9%","6.3%","6.9%","6.6%","6.8%","6.9%","6.6%","6.4%","5.7%","5.6%","5.8%","6.5%","6.5%","5.9%","4.5%","3.0%","2.0%","2.0%","","13.2%","4.0%","23.1%","9.5%","39.1%","79.7%","76.9%","72.9%","23.9%","21.2%","17.4%","7.0%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.8%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,038,007","","62,616","67,582","73,638","71,673","74,494","74,404","71,420","68,281","59,440","58,290","59,624","64,849","65,270","57,376","45,079","28,794","18,838","16,339","","141,220","42,870","246,706","103,297","419,712","821,263","791,301","748,753","231,696","204,239","166,426","63,971","","36.6","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.0%","6.5%","7.1%","6.9%","7.2%","7.2%","6.9%","6.6%","5.7%","5.6%","5.7%","6.2%","6.3%","5.5%","4.3%","2.8%","1.8%","1.6%","","13.6%","4.1%","23.8%","10.0%","40.4%","79.1%","76.2%","72.1%","22.3%","19.7%","16.0%","6.2%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,059,014","","60,377","64,975","70,610","67,565","68,193","69,786","67,286","65,418","61,034","59,703","62,905","72,178","70,510","65,596","49,568","33,876","23,993","25,441","","135,585","40,786","236,748","94,972","399,282","850,766","822,266","780,952","268,984","240,122","198,474","83,310","","39.6","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.7%","6.1%","6.7%","6.4%","6.4%","6.6%","6.4%","6.2%","5.8%","5.6%","5.9%","6.8%","6.7%","6.2%","4.7%","3.2%","2.3%","2.4%","","12.8%","3.9%","22.4%","9.0%","37.7%","80.3%","77.6%","73.7%","25.4%","22.7%","18.7%","7.9%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","19,514,849","","1,140,669","1,089,889","1,147,406","1,192,954","1,294,774","1,472,472","1,392,886","1,260,649","1,168,308","1,233,246","1,315,467","1,343,949","1,240,478","1,024,828","794,213","551,826","385,846","464,989","","2,237,295","693,178","4,071,142","1,794,550","7,782,043","15,908,940","15,443,707","14,694,172","4,462,180","3,928,534","3,221,702","1,402,661","","39.0","94.4","59.7","26.4","33.3","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.8%","5.6%","5.9%","6.1%","6.6%","7.5%","7.1%","6.5%","6.0%","6.3%","6.7%","6.9%","6.4%","5.3%","4.1%","2.8%","2.0%","2.4%","","11.5%","3.6%","20.9%","9.2%","39.9%","81.5%","79.1%","75.3%","22.9%","20.1%","16.5%","7.2%","","(X)","(X)","(X)","(X)","(X)","","0.1%","2.1%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","9,474,184","","583,126","556,290","587,601","606,609","647,653","737,150","696,927","621,265","575,624","601,175","637,615","648,637","589,197","475,354","358,739","239,154","153,786","158,282","","1,143,891","354,357","2,081,374","899,905","3,885,228","7,630,519","7,392,810","7,013,440","1,974,512","1,722,418","1,385,315","551,222","","37.5","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.2%","5.9%","6.2%","6.4%","6.8%","7.8%","7.4%","6.6%","6.1%","6.3%","6.7%","6.8%","6.2%","5.0%","3.8%","2.5%","1.6%","1.7%","","12.1%","3.7%","22.0%","9.5%","41.0%","80.5%","78.0%","74.0%","20.8%","18.2%","14.6%","5.8%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","10,040,665","","557,543","533,599","559,805","586,345","647,121","735,322","695,959","639,384","592,684","632,071","677,852","695,312","651,281","549,474","435,474","312,672","232,060","306,707","","1,093,404","338,821","1,989,768","894,645","3,896,815","8,278,421","8,050,897","7,680,732","2,487,668","2,206,116","1,836,387","851,439","","40.5","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.6%","5.3%","5.6%","5.8%","6.4%","7.3%","6.9%","6.4%","5.9%","6.3%","6.8%","6.9%","6.5%","5.5%","4.3%","3.1%","2.3%","3.1%","","10.9%","3.4%","19.8%","8.9%","38.8%","82.4%","80.2%","76.5%","24.8%","22.0%","18.3%","8.5%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"North Carolina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","10,386,227","","605,299","626,765","669,516","689,913","697,961","720,828","669,998","652,716","651,874","688,885","683,046","691,841","649,231","567,045","444,971","296,887","189,192","190,259","","1,296,281","400,016","2,301,596","987,858","4,083,290","8,352,255","8,084,631","7,645,794","2,337,585","2,068,358","1,688,354","676,338","","38.9","94.7","62.4","26.4","36.0","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.8%","6.0%","6.4%","6.6%","6.7%","6.9%","6.5%","6.3%","6.3%","6.6%","6.6%","6.7%","6.3%","5.5%","4.3%","2.9%","1.8%","1.8%","","12.5%","3.9%","22.2%","9.5%","39.3%","80.4%","77.8%","73.6%","22.5%","19.9%","16.3%","6.5%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.5%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","5,052,667","","309,831","319,315","342,054","350,064","362,734","360,429","329,037","317,622","318,257","335,840","332,523","331,297","304,548","262,307","202,544","131,635","76,439","66,191","","661,369","202,762","1,173,962","510,036","2,038,143","4,014,648","3,878,705","3,653,393","1,043,664","917,536","739,116","274,265","","37.4","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.1%","6.3%","6.8%","6.9%","7.2%","7.1%","6.5%","6.3%","6.3%","6.6%","6.6%","6.6%","6.0%","5.2%","4.0%","2.6%","1.5%","1.3%","","13.1%","4.0%","23.2%","10.1%","40.3%","79.5%","76.8%","72.3%","20.7%","18.2%","14.6%","5.4%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","5,333,560","","295,468","307,450","327,462","339,849","335,227","360,399","340,961","335,094","333,617","353,045","350,523","360,544","344,683","304,738","242,427","165,252","112,753","124,068","","634,912","197,254","1,127,634","477,822","2,045,147","4,337,607","4,205,926","3,992,401","1,293,921","1,150,822","949,238","402,073","","40.4","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.5%","5.8%","6.1%","6.4%","6.3%","6.8%","6.4%","6.3%","6.3%","6.6%","6.6%","6.8%","6.5%","5.7%","4.5%","3.1%","2.1%","2.3%","","11.9%","3.7%","21.1%","9.0%","38.3%","81.3%","78.9%","74.9%","24.3%","21.6%","17.8%","7.5%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"North Dakota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","760,394","","53,408","50,371","47,837","47,973","63,280","60,455","55,001","48,616","41,968","39,175","41,668","48,052","46,184","38,071","26,029","19,609","14,913","17,784","","98,208","26,413","178,029","84,840","317,293","599,849","582,365","549,041","162,590","143,025","116,406","52,306","","35.2","104.9","63.2","25.0","38.2","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","7.0%","6.6%","6.3%","6.3%","8.3%","8.0%","7.2%","6.4%","5.5%","5.2%","5.5%","6.3%","6.1%","5.0%","3.4%","2.6%","2.0%","2.3%","","12.9%","3.5%","23.4%","11.2%","41.7%","78.9%","76.6%","72.2%","21.4%","18.8%","15.3%","6.9%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.4%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","389,284","","27,552","25,687","24,823","25,132","33,237","32,539","29,897","25,341","22,294","20,401","21,441","24,207","23,439","19,066","12,794","8,894","5,929","6,611","","50,510","13,277","91,339","45,092","168,440","306,976","297,945","279,212","76,733","67,083","53,294","21,434","","34.3","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","7.1%","6.6%","6.4%","6.5%","8.5%","8.4%","7.7%","6.5%","5.7%","5.2%","5.5%","6.2%","6.0%","4.9%","3.3%","2.3%","1.5%","1.7%","","13.0%","3.4%","23.5%","11.6%","43.3%","78.9%","76.5%","71.7%","19.7%","17.2%","13.7%","5.5%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","371,110","","25,856","24,684","23,014","22,841","30,043","27,916","25,104","23,275","19,674","18,774","20,227","23,845","22,745","19,005","13,235","10,715","8,984","11,173","","47,698","13,136","86,690","39,748","148,853","292,873","284,420","269,829","85,857","75,942","63,112","30,872","","36.3","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","7.0%","6.7%","6.2%","6.2%","8.1%","7.5%","6.8%","6.3%","5.3%","5.1%","5.5%","6.4%","6.1%","5.1%","3.6%","2.9%","2.4%","3.0%","","12.9%","3.5%","23.4%","10.7%","40.1%","78.9%","76.6%","72.7%","23.1%","20.5%","17.0%","8.3%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"Ohio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","11,675,275","","692,983","701,584","745,426","763,727","756,589","796,104","743,150","713,647","682,186","726,013","757,827","826,243","779,175","663,994","490,012","345,380","230,586","260,649","","1,447,010","453,995","2,593,988","1,066,321","4,455,403","9,385,593","9,081,287","8,610,334","2,769,796","2,435,561","1,990,621","836,615","","39.5","96.1","64.7","28.1","36.6","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.9%","6.0%","6.4%","6.5%","6.5%","6.8%","6.4%","6.1%","5.8%","6.2%","6.5%","7.1%","6.7%","5.7%","4.2%","3.0%","2.0%","2.2%","","12.4%","3.9%","22.2%","9.1%","38.2%","80.4%","77.8%","73.7%","23.7%","20.9%","17.0%","7.2%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.0%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","5,721,796","","354,351","359,829","380,085","390,563","384,703","403,419","372,836","354,798","338,610","358,744","373,587","403,605","372,900","313,647","225,434","150,477","93,881","90,327","","739,914","232,504","1,326,769","542,762","2,244,929","4,550,829","4,395,027","4,153,776","1,246,666","1,086,380","873,766","334,685","","38.0","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.2%","6.3%","6.6%","6.8%","6.7%","7.1%","6.5%","6.2%","5.9%","6.3%","6.5%","7.1%","6.5%","5.5%","3.9%","2.6%","1.6%","1.6%","","12.9%","4.1%","23.2%","9.5%","39.2%","79.5%","76.8%","72.6%","21.8%","19.0%","15.3%","5.8%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","5,953,479","","338,632","341,755","365,341","373,164","371,886","392,685","370,314","358,849","343,576","367,269","384,240","422,638","406,275","350,347","264,578","194,903","136,705","170,322","","707,096","221,491","1,267,219","523,559","2,210,474","4,834,764","4,686,260","4,456,558","1,523,130","1,349,181","1,116,855","501,930","","40.9","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.7%","5.7%","6.1%","6.3%","6.2%","6.6%","6.2%","6.0%","5.8%","6.2%","6.5%","7.1%","6.8%","5.9%","4.4%","3.3%","2.3%","2.9%","","11.9%","3.7%","21.3%","8.8%","37.1%","81.2%","78.7%","74.9%","25.6%","22.7%","18.8%","8.4%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"Oklahoma","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3,949,342","","259,003","265,409","273,376","264,649","275,225","278,620","266,489","258,868","234,015","230,707","231,785","253,943","238,058","200,863","159,420","112,541","76,686","69,685","","538,785","158,582","956,370","381,292","1,577,866","3,097,358","2,992,972","2,826,357","857,253","759,499","619,195","258,912","","36.7","98.2","66.4","26.1","40.3","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.6%","6.7%","6.9%","6.7%","7.0%","7.1%","6.7%","6.6%","5.9%","5.8%","5.9%","6.4%","6.0%","5.1%","4.0%","2.8%","1.9%","1.8%","","13.6%","4.0%","24.2%","9.7%","40.0%","78.4%","75.8%","71.6%","21.7%","19.2%","15.7%","6.6%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.6%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,956,617","","132,515","134,977","139,681","136,661","142,988","141,871","135,170","129,148","118,983","115,520","114,900","124,014","114,166","95,253","73,128","50,538","32,986","24,118","","274,658","81,441","488,614","198,208","804,821","1,521,464","1,468,003","1,382,796","390,189","343,480","276,023","107,642","","35.5","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.8%","6.9%","7.1%","7.0%","7.3%","7.3%","6.9%","6.6%","6.1%","5.9%","5.9%","6.3%","5.8%","4.9%","3.7%","2.6%","1.7%","1.2%","","14.0%","4.2%","25.0%","10.1%","41.1%","77.8%","75.0%","70.7%","19.9%","17.6%","14.1%","5.5%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,992,725","","126,488","130,432","133,695","127,988","132,237","136,749","131,319","129,720","115,032","115,187","116,885","129,929","123,892","105,610","86,292","62,003","43,700","45,567","","264,127","77,141","467,756","183,084","773,045","1,575,894","1,524,969","1,443,561","467,064","416,019","343,172","151,270","","37.9","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.3%","6.5%","6.7%","6.4%","6.6%","6.9%","6.6%","6.5%","5.8%","5.8%","5.9%","6.5%","6.2%","5.3%","4.3%","3.1%","2.2%","2.3%","","13.3%","3.9%","23.5%","9.2%","38.8%","79.1%","76.5%","72.4%","23.4%","20.9%","17.2%","7.6%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"Oregon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","4,176,346","","228,314","240,173","250,253","246,976","265,800","298,071","296,571","289,833","269,574","262,433","250,830","264,789","277,797","259,236","187,882","122,514","77,278","88,022","","490,426","148,336","867,076","364,440","1,666,825","3,408,422","3,309,270","3,156,192","1,012,729","900,530","734,932","287,814","","39.5","98.3","62.2","28.5","33.7","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.5%","5.8%","6.0%","5.9%","6.4%","7.1%","7.1%","6.9%","6.5%","6.3%","6.0%","6.3%","6.7%","6.2%","4.5%","2.9%","1.9%","2.1%","","11.7%","3.6%","20.8%","8.7%","39.9%","81.6%","79.2%","75.6%","24.2%","21.6%","17.6%","6.9%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.6%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","2,070,627","","117,162","122,686","128,766","126,673","135,494","151,719","150,781","145,449","136,916","132,121","125,330","129,633","131,469","123,069","88,813","56,210","34,443","33,893","","251,452","76,083","444,697","186,084","847,032","1,676,953","1,625,930","1,547,441","467,897","415,287","336,428","124,546","","38.5","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
